user_id,attempt_id,started_at,status,no_of_questions,question_attempted
110586,52088177,2021-06-18 13:18:50.938811+00:00,COMPLETE,10,10
106711,52088883,2021-06-18 13:28:06.295700+00:00,COMPLETE,30,28
26580,52089314,2021-06-18 13:33:55.999243+00:00,COMPLETE,30,30
26580,52090008,None,CREATE,30,0
60964,52090097,2021-06-18 13:42:00.371884+00:00,COMPLETE,20,20
38599,52090255,None,CREATE,20,0
89213,52090263,2021-06-18 13:45:32.439096+00:00,COMPLETE,10,9
60964,52090528,None,CREATE,20,0
60166,52090692,None,CREATE,10,0
104394,52090958,2021-06-18 13:52:36.552213+00:00,COMPLETE,10,10
41094,52091604,2021-06-18 14:00:45.721713+00:00,COMPLETE,30,30
106711,52091705,2021-06-18 14:01:47.426664+00:00,COMPLETE,10,5
89213,52091930,None,CREATE,10,0
41094,52092404,None,CREATE,30,0
89213,52092895,2021-06-18 14:13:56.055458+00:00,COMPLETE,10,9
106711,52093000,None,CREATE,10,0
106711,52093276,None,CREATE,30,0
89213,52093623,None,CREATE,10,0
28531,52094335,2021-06-18 14:28:25.803019+00:00,COMPLETE,20,20
28531,52094977,None,CREATE,20,0
104979,52097456,2021-06-18 14:58:23.686331+00:00,COMPLETE,10,9
104979,52097846,None,CREATE,10,0
105225,52097983,2021-06-18 15:04:07.970696+00:00,COMPLETE,10,10
113055,52098147,2021-06-18 15:06:55.711263+00:00,COMPLETE,15,15
105225,52098589,None,CREATE,10,0
113055,52098776,2021-06-18 15:11:50.690005+00:00,PAUSE,15,15
113055,52099035,2021-06-18 15:14:50.235831+00:00,COMPLETE,10,10
113055,52099532,None,CREATE,10,0
112250,52099857,2021-06-18 15:22:23.464672+00:00,COMPLETE,10,10
112250,52100064,2021-06-18 15:23:52.419518+00:00,COMPLETE,10,10
112250,52100165,None,CREATE,10,0
113055,52100569,2021-06-18 15:29:18.687994+00:00,COMPLETE,5,5
113055,52101099,None,CREATE,5,0
39651,52101211,2021-06-18 15:35:33.924585+00:00,COMPLETE,5,0
39651,52101260,2021-06-19 09:51:14.893975+00:00,COMPLETE,5,5
7102,52101325,2021-06-18 15:36:38.438947+00:00,COMPLETE,6,3
41706,52101728,2021-06-18 15:39:54.928583+00:00,COMPLETE,100,15
41706,52102151,2021-07-02 07:40:08.996326+00:00,COMPLETE,100,4
112250,52103595,2021-06-18 15:55:13.148613+00:00,COMPLETE,10,10
112250,52104566,None,CREATE,10,0
113340,52108895,2021-06-18 17:02:57.029309+00:00,COMPLETE,10,10
113340,52111695,2021-06-18 17:05:34.084689+00:00,COMPLETE,10,10
113340,52112022,2021-06-28 17:49:37.549511+00:00,COMPLETE,10,10
111882,52114493,2021-07-20 10:21:08.925644+00:00,COMPLETE,15,15
88653,52117188,2021-06-18 17:54:36.317190+00:00,COMPLETE,20,20
111882,52118257,2021-06-27 17:27:18.609024+00:00,COMPLETE,50,50
113055,52119473,2021-06-19 03:29:37.985227+00:00,COMPLETE,5,5
110434,52120021,2021-06-18 18:34:36.816493+00:00,COMPLETE,10,10
42048,52120251,2021-06-18 18:39:17.329917+00:00,COMPLETE,20,20
88653,52120513,2021-06-18 18:45:26.265855+00:00,COMPLETE,20,20
42048,52120590,None,CREATE,20,0
102410,52121287,2021-06-18 19:07:51.556873+00:00,COMPLETE,20,20
98718,52121463,None,CREATE,10,0
98718,52121474,2021-06-18 19:12:08.949475+00:00,COMPLETE,10,0
68292,52122085,2021-06-20 14:50:05.321593+00:00,COMPLETE,20,20
20603,52128430,2021-06-19 02:15:37.689132+00:00,COMPLETE,10,10
20603,52128675,None,CREATE,10,0
115705,52130771,None,PAUSE,10,10
115705,52130865,2021-06-19 03:03:26.841453+00:00,COMPLETE,10,10
115705,52130910,None,CREATE,10,0
115705,52130920,2021-06-19 03:04:23.425994+00:00,COMPLETE,10,7
115705,52130957,None,CREATE,10,0
115705,52130961,2021-06-19 03:05:06.536082+00:00,COMPLETE,10,10
115705,52130984,None,PAUSE,10,10
111952,52131804,None,CREATE,40,0
106963,52132930,2021-06-19 03:44:20.554891+00:00,COMPLETE,10,10
19117,52133163,2021-06-19 03:48:42.324810+00:00,COMPLETE,5,5
106963,52133637,2021-06-19 03:58:42.576985+00:00,COMPLETE,10,10
69508,52133698,2021-06-19 04:01:41.506057+00:00,COMPLETE,10,3
106963,52133769,None,CREATE,10,0
106963,52133804,2021-06-19 04:02:03.739946+00:00,COMPLETE,10,10
106963,52133938,2021-06-19 04:04:44.574923+00:00,COMPLETE,10,10
106963,52133970,None,CREATE,10,0
106963,52133991,2021-06-19 04:05:43.358990+00:00,COMPLETE,10,10
106963,52134080,None,CREATE,10,0
69508,52134083,None,CREATE,10,0
106963,52134084,2021-06-19 04:07:22.920071+00:00,COMPLETE,10,10
106963,52134143,None,CREATE,10,0
106963,52134147,2021-06-19 04:08:31.531760+00:00,COMPLETE,10,10
106963,52134195,None,CREATE,10,0
106963,52134211,2021-06-19 04:09:26.658993+00:00,COMPLETE,10,10
106963,52134242,None,CREATE,10,0
106963,52134246,2021-06-19 04:10:08.520476+00:00,COMPLETE,10,10
106963,52134428,None,CREATE,10,0
43158,52134484,2021-06-19 04:14:14.747497+00:00,COMPLETE,10,0
43158,52134700,None,CREATE,10,0
116092,52134934,2021-06-19 05:29:20.263724+00:00,COMPLETE,10,10
43158,52137124,2021-06-19 04:53:25.110893+00:00,COMPLETE,15,13
43158,52137279,None,CREATE,15,0
19117,52138063,2021-06-19 05:04:59.706416+00:00,COMPLETE,10,9
102410,52141057,2021-06-19 05:48:12.812848+00:00,COMPLETE,20,20
116092,52142677,2021-06-19 05:58:34.972493+00:00,COMPLETE,10,10
116092,52142841,2021-07-28 13:07:44.949040+00:00,COMPLETE,10,10
110434,52143321,2021-06-19 06:06:00.149518+00:00,COMPLETE,10,10
69406,52143550,2021-06-19 06:08:26.944235+00:00,COMPLETE,10,6
69406,52143785,2021-07-01 07:31:50.844604+00:00,COMPLETE,10,10
111882,52146526,2021-06-19 06:39:53.893511+00:00,COMPLETE,10,10
79799,52146832,2021-06-19 06:41:50.161966+00:00,COMPLETE,90,42
111882,52146921,2021-06-19 06:42:31.527027+00:00,COMPLETE,10,7
111882,52147076,2021-06-20 17:39:57.422440+00:00,COMPLETE,10,10
102410,52149005,2021-06-19 07:03:12.500735+00:00,COMPLETE,20,20
103374,52149261,None,CREATE,100,0
60964,52150447,2021-06-19 07:17:30.113965+00:00,COMPLETE,20,20
60964,52151561,2021-06-19 07:28:35.268432+00:00,COMPLETE,20,20
26580,52153732,2021-06-19 07:52:30.570985+00:00,COMPLETE,5,5
26580,52153933,2021-06-19 07:54:29.786209+00:00,COMPLETE,5,5
26580,52154003,2021-06-19 07:55:06.338488+00:00,COMPLETE,5,5
26580,52154043,None,CREATE,5,0
26580,52154051,2021-06-19 07:55:48.394071+00:00,COMPLETE,5,5
26580,52154225,None,CREATE,5,0
1831,52157436,2021-06-19 08:37:12.564617+00:00,COMPLETE,10,10
1831,52157614,2021-06-19 08:39:31.195913+00:00,COMPLETE,10,10
1831,52157691,None,CREATE,10,0
2610,52157723,2021-06-19 08:40:55.688659+00:00,COMPLETE,20,20
1831,52157725,2021-06-19 08:40:51.643880+00:00,COMPLETE,10,10
1831,52158015,2021-06-24 16:52:37.426730+00:00,COMPLETE,10,0
2610,52158309,None,CREATE,20,0
38599,52159054,2021-06-19 08:57:07.952418+00:00,COMPLETE,20,20
2610,52159410,2021-06-19 09:02:59.742180+00:00,COMPLETE,20,20
38599,52159725,None,CREATE,20,0
111882,52159954,2021-07-23 18:03:01.484354+00:00,COMPLETE,10,10
111882,52160167,None,PAUSE,20,20
21760,52160652,2021-07-07 08:57:46.461099+00:00,COMPLETE,30,1
21760,52160687,None,COMPLETE,30,0
21760,52160721,2021-07-09 17:04:49.131098+00:00,COMPLETE,30,18
2610,52161780,2021-06-19 09:31:31.893957+00:00,COMPLETE,20,20
2610,52162888,2021-06-19 09:44:15.612668+00:00,COMPLETE,20,20
43158,52163058,2021-06-19 09:46:03.904639+00:00,COMPLETE,6,5
43158,52163181,2021-06-19 09:47:31.073131+00:00,COMPLETE,6,6
43158,52163324,None,CREATE,6,0
43158,52163338,2021-06-19 09:49:24.780260+00:00,COMPLETE,6,6
2610,52163421,None,CREATE,20,0
43158,52163502,2021-06-19 09:51:07.703756+00:00,COMPLETE,6,6
39651,52163576,2021-06-20 17:15:55.350297+00:00,COMPLETE,5,5
97220,52163601,2021-06-19 09:52:53.450458+00:00,COMPLETE,10,9
43158,52163630,None,CREATE,6,0
43158,52163667,2021-06-19 09:53:42.573421+00:00,PROGRESS,10,10
97220,52163806,2021-06-20 08:11:23.384662+00:00,COMPLETE,10,10
97220,52163807,2021-06-19 09:54:30.207269+00:00,COMPLETE,10,10
79799,52164270,None,CREATE,25,0
12671,52164652,None,CREATE,10,0
2610,52164739,2021-06-19 10:05:44.273335+00:00,COMPLETE,20,20
97220,52164998,2021-06-19 10:08:18.749801+00:00,COMPLETE,10,10
97220,52165182,2021-06-19 10:10:35.765833+00:00,COMPLETE,10,10
31373,52165271,2021-06-19 10:20:10.081078+00:00,COMPLETE,30,26
97220,52165287,None,CREATE,10,0
113055,52165493,2021-06-19 10:13:25.762186+00:00,COMPLETE,5,5
21760,52165529,2021-06-19 10:39:08.651408+00:00,COMPLETE,80,25
83029,52165785,2021-06-19 10:16:51.193269+00:00,PAUSE,20,20
31373,52167934,None,CREATE,30,0
28531,52168685,2021-06-19 10:48:48.175702+00:00,COMPLETE,20,20
89213,52168964,2021-06-19 10:52:35.475243+00:00,COMPLETE,100,89
105377,52169375,2021-06-19 10:57:45.752440+00:00,COMPLETE,100,0
105377,52169580,None,CREATE,100,0
88653,52171224,2021-06-19 11:19:16.955158+00:00,COMPLETE,20,19
21760,52171228,2021-08-03 10:20:12.054775+00:00,COMPLETE,80,31
110434,52171581,2021-06-19 11:23:17.244842+00:00,COMPLETE,10,10
110434,52171668,None,CREATE,10,0
89213,52172102,None,CREATE,100,0
110434,52172590,2021-06-19 11:36:30.244303+00:00,COMPLETE,10,10
93475,52172834,None,CREATE,20,0
93475,52172903,2021-06-19 11:41:06.512185+00:00,PAUSE,10,10
7102,52173043,2021-06-19 11:42:24.721187+00:00,COMPLETE,6,6
7102,52173227,2021-06-19 11:44:43.945637+00:00,COMPLETE,6,6
7102,52173427,2021-06-19 11:47:09.757656+00:00,COMPLETE,6,6
7102,52173567,2021-06-19 11:48:57.408981+00:00,COMPLETE,6,6
7102,52173704,2021-06-19 11:50:38.476395+00:00,COMPLETE,6,6
7102,52173832,None,CREATE,6,0
7102,52173888,2021-06-19 11:52:57.136675+00:00,COMPLETE,6,6
91086,52175106,2021-06-19 12:08:50.926414+00:00,COMPLETE,10,10
113340,52176144,2021-06-19 12:23:22.799246+00:00,COMPLETE,10,10
113340,52177118,None,PAUSE,10,10
21317,52177688,None,CREATE,22,0
72616,52177902,None,CREATE,100,0
104394,52178669,2021-06-19 12:53:37.988924+00:00,COMPLETE,10,10
31835,52180577,2021-06-19 13:15:36.024207+00:00,COMPLETE,10,8
31835,52180769,None,CREATE,10,0
111721,52181117,2021-06-20 01:42:24.526252+00:00,COMPLETE,10,9
48595,52187663,2021-06-19 14:30:16.105113+00:00,COMPLETE,20,20
48595,52188631,2021-07-27 11:17:20.188447+00:00,COMPLETE,20,20
110586,52189435,2021-06-19 14:47:57.811476+00:00,COMPLETE,10,10
78409,52189751,2021-06-19 14:51:01.366619+00:00,COMPLETE,30,30
48595,52190031,None,CREATE,20,0
8062,52190809,2021-06-19 15:00:37.633556+00:00,COMPLETE,20,20
110586,52191328,2021-06-19 15:05:24.242142+00:00,COMPLETE,10,10
7102,52191382,2021-06-19 15:05:44.974171+00:00,COMPLETE,6,6
8062,52191493,2021-07-03 05:21:22.586326+00:00,COMPLETE,60,60
7102,52191616,2021-06-19 15:08:03.771661+00:00,COMPLETE,6,6
7102,52191795,2021-06-19 15:09:52.022061+00:00,COMPLETE,6,6
7102,52192023,2021-06-19 15:12:10.653007+00:00,COMPLETE,6,6
7102,52192210,2021-06-19 15:13:56.637293+00:00,COMPLETE,6,6
7102,52192395,None,CREATE,6,0
7102,52192434,2021-06-19 15:16:17.446104+00:00,COMPLETE,6,6
91086,52192753,2021-06-19 15:19:55.037711+00:00,COMPLETE,10,5
7102,52192763,2021-06-19 15:19:17.838727+00:00,COMPLETE,6,6
7102,52192992,2021-06-19 15:21:39.248060+00:00,COMPLETE,6,6
78409,52193330,None,CREATE,30,0
91086,52193430,None,CREATE,10,0
26580,52193501,None,COMPLETE,30,0
108107,52193855,2021-06-19 15:31:11.174356+00:00,COMPLETE,30,0
120725,52193975,None,CREATE,10,0
97220,52194148,2021-06-19 15:33:15.262168+00:00,COMPLETE,10,10
97220,52194685,None,CREATE,10,0
97220,52194707,2021-06-19 15:38:31.456863+00:00,COMPLETE,10,10
26580,52194791,None,CREATE,30,0
121434,52194800,2021-06-19 15:40:01.851271+00:00,COMPLETE,20,20
9540,52194868,None,CREATE,60,0
121434,52195298,None,CREATE,20,0
97220,52195581,2021-06-20 08:07:02.930659+00:00,COMPLETE,10,10
79702,52196713,2021-06-19 15:58:51.329163+00:00,COMPLETE,10,10
1831,52198479,2021-06-19 16:17:09.386155+00:00,COMPLETE,10,10
1831,52198650,None,CREATE,10,0
105297,52198744,2021-06-19 16:20:12.496823+00:00,COMPLETE,10,10
105297,52198810,2021-06-19 16:21:16.180575+00:00,COMPLETE,10,10
105297,52198917,None,CREATE,10,0
105297,52198918,2021-06-19 16:22:18.314713+00:00,COMPLETE,10,10
121949,52200802,2021-06-19 16:43:08.203575+00:00,PAUSE,200,200
106598,52201826,None,CREATE,10,0
121538,52203946,2021-06-19 17:11:32.612170+00:00,COMPLETE,20,20
89386,52204270,2021-06-19 17:14:16.239775+00:00,COMPLETE,20,20
121538,52204286,None,CREATE,20,0
121538,52204549,2021-06-19 17:16:35.974459+00:00,COMPLETE,10,10
121538,52204809,None,CREATE,10,0
121538,52205042,None,CREATE,10,0
121538,52205127,None,PAUSE,10,10
81042,52209797,2021-06-19 18:19:45.792232+00:00,COMPLETE,20,20
20603,52209868,None,CREATE,20,0
42048,52211193,2021-06-19 18:46:40.809195+00:00,COMPLETE,20,20
17705,52211423,None,CREATE,6,0
42048,52211453,None,CREATE,20,0
42048,52211454,None,CREATE,20,0
111882,52211530,2021-07-20 11:05:11.041440+00:00,COMPLETE,5,5
17705,52211583,2021-06-19 18:57:33.339097+00:00,COMPLETE,55,55
42048,52211967,2021-06-19 19:09:48.126764+00:00,COMPLETE,20,20
17705,52212022,None,CREATE,55,0
17705,52212101,2021-06-19 19:14:34.188864+00:00,COMPLETE,80,80
42048,52212173,None,CREATE,20,0
17705,52212493,2021-06-19 19:30:11.509104+00:00,COMPLETE,80,80
17705,52212639,None,CREATE,80,0
17705,52212692,None,CREATE,6,0
38599,52213843,2021-06-19 21:46:23.369844+00:00,COMPLETE,20,20
38599,52213923,2021-06-19 22:14:43.299711+00:00,COMPLETE,20,20
38599,52213940,2021-06-19 22:21:03.317297+00:00,COMPLETE,20,20
38599,52213954,None,CREATE,20,0
38599,52213968,2021-06-21 13:49:33.994195+00:00,COMPLETE,60,51
80559,52214300,2021-06-19 23:53:52.675050+00:00,COMPLETE,10,10
122886,52214572,2021-06-25 12:29:54.131945+00:00,COMPLETE,5,5
111721,52216786,2021-06-20 01:46:44.140358+00:00,COMPLETE,10,10
111721,52217051,2021-06-20 01:54:37.622288+00:00,COMPLETE,10,10
111721,52217149,None,CREATE,10,0
31373,52217356,None,CREATE,100,0
63748,52217364,2021-06-28 14:27:10.885909+00:00,COMPLETE,10,10
1831,52218249,None,CREATE,15,0
1831,52219332,None,CREATE,5,0
113055,52220665,2021-06-20 03:08:25.686792+00:00,COMPLETE,100,77
104394,52222492,None,CREATE,10,0
81042,52222839,2021-06-20 03:49:29.149587+00:00,COMPLETE,20,20
2610,52223197,2021-06-20 03:55:45.644449+00:00,COMPLETE,20,20
19117,52223961,2021-06-20 04:11:04.261462+00:00,COMPLETE,10,7
19117,52224153,None,CREATE,10,0
19117,52224158,2021-06-20 04:14:20.261098+00:00,COMPLETE,15,15
19117,52224466,None,CREATE,15,0
91932,52224775,2021-06-20 04:25:27.991053+00:00,COMPLETE,5,5
2610,52224791,2021-06-20 04:26:08.990299+00:00,COMPLETE,20,20
91932,52224851,2021-06-20 04:27:03.079612+00:00,COMPLETE,5,5
91932,52224920,2021-06-20 04:27:53.014518+00:00,COMPLETE,5,5
91932,52224950,2021-07-01 08:11:04.917550+00:00,COMPLETE,5,5
91932,52225111,2021-06-20 04:31:48.737437+00:00,COMPLETE,5,5
91932,52225190,2021-06-24 09:01:05.238568+00:00,COMPLETE,5,5
91932,52225358,2021-06-24 09:03:31.548908+00:00,COMPLETE,5,5
3439,52225467,None,COMPLETE,50,0
3439,52225540,None,CREATE,50,0
91932,52225549,2021-06-20 04:37:56.977978+00:00,COMPLETE,5,5
91932,52225641,2021-07-01 08:25:39.050523+00:00,COMPLETE,5,5
91932,52225705,2021-06-24 09:06:21.573835+00:00,COMPLETE,5,5
88653,52225795,2021-06-20 04:40:53.379023+00:00,COMPLETE,20,20
95712,52225892,2021-06-20 04:41:56.357482+00:00,COMPLETE,10,10
95712,52226136,2021-06-20 04:45:10.583696+00:00,COMPLETE,10,10
95712,52226229,None,CREATE,10,0
123854,52226546,2021-06-20 04:51:40.959131+00:00,COMPLETE,10,10
3664,52226578,2021-06-20 04:51:38.007593+00:00,COMPLETE,6,6
123854,52226725,None,CREATE,10,0
3664,52226776,2021-06-20 04:54:29.176911+00:00,COMPLETE,6,6
100171,52226882,2021-06-20 04:56:21.034409+00:00,COMPLETE,25,25
3664,52226891,None,CREATE,6,0
3664,52226894,None,CREATE,6,0
19117,52226896,2021-06-20 04:55:58.814276+00:00,COMPLETE,5,5
19117,52226993,None,CREATE,5,0
100171,52227553,2021-06-21 03:01:21.935270+00:00,COMPLETE,25,15
106963,52227565,2021-06-20 05:05:57.204901+00:00,COMPLETE,10,10
27946,52227767,2021-06-20 05:08:57.999372+00:00,COMPLETE,30,14
27946,52228173,None,CREATE,30,0
106963,52228546,2021-06-20 05:21:04.527726+00:00,COMPLETE,20,19
61874,52229984,None,CREATE,20,0
61874,52230178,2021-06-20 05:40:52.501770+00:00,COMPLETE,60,60
96887,52230346,2021-06-20 05:42:46.847305+00:00,COMPLETE,20,20
80559,52230451,2021-07-11 12:14:37.255545+00:00,COMPLETE,10,10
61874,52231202,None,CREATE,60,0
28487,52231504,2021-06-20 05:57:36.616956+00:00,COMPLETE,6,6
28487,52231670,None,CREATE,6,0
106963,52231751,2021-06-20 06:00:14.084823+00:00,COMPLETE,20,20
31373,52231834,2021-06-20 06:07:12.832801+00:00,COMPLETE,30,12
61874,52232447,2021-06-20 06:07:49.922520+00:00,COMPLETE,20,20
111721,52233819,2021-06-20 07:58:01.718533+00:00,COMPLETE,10,10
31373,52234202,2021-06-20 06:26:27.860494+00:00,PAUSE,30,30
88653,52236938,2021-06-20 06:54:28.359429+00:00,COMPLETE,20,20
81042,52237871,2021-06-20 07:04:06.215930+00:00,COMPLETE,20,20
47998,52237886,2021-06-20 07:03:36.698146+00:00,COMPLETE,10,10
47998,52238205,2021-06-20 07:06:23.825647+00:00,COMPLETE,10,10
21760,52238624,2021-06-20 07:10:22.318522+00:00,COMPLETE,80,19
81042,52239597,2021-06-20 07:20:45.729315+00:00,COMPLETE,20,20
81042,52241141,2021-06-20 07:37:05.422141+00:00,COMPLETE,20,20
121538,52241872,2021-06-20 07:45:44.413196+00:00,COMPLETE,10,10
121538,52242076,2021-06-20 07:54:29.812944+00:00,COMPLETE,10,10
28531,52242442,2021-06-20 07:52:49.791874+00:00,COMPLETE,20,20
121538,52242719,None,CREATE,10,0
121538,52242727,2021-06-20 07:56:09.092393+00:00,COMPLETE,10,10
121538,52242851,None,CREATE,10,0
121538,52242869,None,PAUSE,10,10
28531,52243410,2021-06-20 08:16:20.005406+00:00,COMPLETE,20,4
111721,52243439,2021-06-20 08:07:31.103485+00:00,COMPLETE,10,10
105377,52243676,None,CREATE,50,0
97220,52243820,None,CREATE,10,0
111721,52243838,None,CREATE,10,0
97220,52244020,2021-06-20 08:13:51.873200+00:00,COMPLETE,10,10
97220,52244190,2021-06-22 04:40:36.525092+00:00,COMPLETE,10,10
97220,52244198,2021-06-20 08:15:20.674171+00:00,COMPLETE,10,10
111721,52244412,None,CREATE,10,0
97220,52244481,None,CREATE,10,0
97220,52244488,2021-06-22 04:43:56.773262+00:00,COMPLETE,20,20
28531,52244500,None,CREATE,20,0
28531,52244501,2021-06-20 09:20:27.339736+00:00,COMPLETE,20,20
111721,52244988,2021-06-22 02:08:26.443683+00:00,COMPLETE,10,10
82343,52245508,2021-06-20 08:31:08.920785+00:00,COMPLETE,100,86
102410,52246182,2021-06-20 08:40:35.941370+00:00,COMPLETE,20,20
88846,52247268,2021-06-20 08:55:10.993556+00:00,COMPLETE,100,11
31373,52248091,2021-06-20 09:08:59.875990+00:00,COMPLETE,30,23
28531,52248541,None,CREATE,20,0
110586,52248944,2021-06-20 09:16:14.076184+00:00,COMPLETE,10,10
1831,52249142,2021-06-20 09:18:44.170620+00:00,COMPLETE,10,10
1831,52249564,None,CREATE,10,0
111952,52250677,None,PAUSE,100,100
31373,52250846,2021-06-20 09:36:41.347049+00:00,COMPLETE,30,27
31373,52251425,None,CREATE,30,0
28531,52252454,2021-06-20 09:54:01.526010+00:00,COMPLETE,20,20
19800,52253261,2021-06-20 10:02:18.285207+00:00,COMPLETE,20,1
28531,52253294,None,CREATE,20,0
111952,52253296,2021-06-20 10:02:57.669587+00:00,COMPLETE,100,62
28531,52253301,2021-08-02 11:32:11.899468+00:00,COMPLETE,60,60
110434,52254027,2021-06-20 10:10:59.646458+00:00,COMPLETE,10,10
2610,52254835,2021-06-20 10:19:56.744948+00:00,COMPLETE,20,20
111952,52256998,None,CREATE,100,0
113055,52257533,2021-06-20 10:51:14.714187+00:00,COMPLETE,10,9
113055,52258047,None,CREATE,10,0
113055,52258094,2021-06-20 10:57:41.290426+00:00,COMPLETE,10,9
89213,52258177,2021-06-20 10:58:52.630945+00:00,COMPLETE,100,75
19800,52258230,2021-06-20 10:59:13.106262+00:00,COMPLETE,20,20
19800,52258687,None,CREATE,20,0
19800,52258688,None,CREATE,20,0
19800,52258703,2021-06-20 11:04:20.346440+00:00,COMPLETE,20,20
19800,52259268,None,CREATE,20,0
105297,52259331,2021-06-21 07:20:39.857075+00:00,COMPLETE,10,10
89213,52260339,2021-07-15 14:48:21.739023+00:00,COMPLETE,100,44
20740,52260510,2021-06-20 11:27:23.580938+00:00,COMPLETE,10,10
20740,52260857,2021-06-29 09:32:15.242388+00:00,COMPLETE,10,10
7102,52261913,2021-06-20 11:48:06.967506+00:00,COMPLETE,6,6
113055,52261945,2021-06-20 11:48:13.020850+00:00,COMPLETE,10,2
127049,52262008,None,CREATE,10,0
127049,52262029,None,CREATE,10,0
7102,52262259,2021-06-20 11:52:22.736468+00:00,COMPLETE,6,6
18935,52263033,2021-06-20 12:03:35.326128+00:00,COMPLETE,80,59
113340,52263438,2021-06-20 12:09:08.570282+00:00,COMPLETE,10,10
103374,52263541,2021-06-20 12:11:06.025902+00:00,PAUSE,10,10
60964,52263542,2021-06-20 12:10:31.601397+00:00,COMPLETE,20,20
18935,52264920,None,CREATE,80,0
18935,52264931,2021-06-20 12:31:15.109026+00:00,COMPLETE,65,38
106963,52265784,2021-06-20 12:43:46.957802+00:00,COMPLETE,20,20
18935,52266111,None,CREATE,65,0
106963,52266515,2021-06-20 12:51:55.746854+00:00,COMPLETE,10,10
121538,52267058,2021-06-20 12:57:22.568359+00:00,PAUSE,60,60
106963,52267065,None,CREATE,10,0
121538,52267157,None,PAUSE,60,60
88653,52267199,2021-06-20 12:59:13.133335+00:00,COMPLETE,20,20
121538,52267255,None,PAUSE,20,20
102410,52268087,2021-06-20 13:09:01.769964+00:00,COMPLETE,20,20
60964,52268357,2021-06-20 13:11:38.761864+00:00,COMPLETE,20,20
60964,52268757,None,CREATE,20,0
78409,52269285,2021-06-20 13:21:36.514569+00:00,COMPLETE,30,30
3439,52269299,2021-06-20 13:22:37.786325+00:00,COMPLETE,30,30
78409,52270192,None,CREATE,30,0
127675,52271059,2021-06-20 13:40:59.491701+00:00,COMPLETE,10,10
127675,52271243,None,CREATE,10,0
43158,52271323,2021-06-20 13:43:33.973943+00:00,COMPLETE,6,4
43158,52271415,None,CREATE,6,0
43158,52271430,2021-06-20 13:44:44.994476+00:00,COMPLETE,6,6
3439,52271477,None,CREATE,30,0
43158,52271611,2021-06-20 13:46:37.180171+00:00,COMPLETE,6,6
108107,52271620,2021-06-21 17:18:21.686191+00:00,COMPLETE,5,5
43158,52271755,2021-06-20 13:48:42.085014+00:00,COMPLETE,6,2
43158,52271827,None,CREATE,6,0
43158,52271838,2021-06-20 13:49:36.463783+00:00,COMPLETE,6,6
43158,52272002,2021-06-20 13:51:29.605388+00:00,COMPLETE,6,6
108107,52272030,None,CREATE,10,0
43158,52272188,2021-06-20 13:53:19.299005+00:00,COMPLETE,6,6
43158,52272356,2021-06-20 13:55:11.095151+00:00,COMPLETE,6,6
43158,52272522,2021-06-20 13:57:07.782861+00:00,COMPLETE,6,6
60886,52272627,2021-06-20 13:59:19.659122+00:00,COMPLETE,30,30
43158,52272688,2021-06-20 13:58:56.087981+00:00,COMPLETE,6,6
43158,52272837,2021-06-20 14:00:28.952479+00:00,COMPLETE,6,6
43158,52273011,2021-06-20 14:02:19.573915+00:00,COMPLETE,6,6
